xx,xxx,xx,0,xx
2295,COLOR MAR. PAST/ GRIS 664        ,PZ,13.00,41153
2296,COLOR MAR. POL/ GRIS 664        ,PZ,13.00,41154
2297,COLOR MAR. PAST/ CASTAÑO CLAR 626    ,PZ,13.00,41155
2298,COLOR MAR. POL/ CASTAÑO CLAR 626    ,PZ,13.00,41156
2299,CANDADO PHI. META. 112 GC        ,PZ,110.00,41157
2300,CANDADO PHI. META. 112 GL        ,PZ,110.00,41158
2301,CANDADO PHI. META. 113 GC        ,PZ,135.00,41159
2302,CANDADO PHI META 113 GL         ,PZ,135.00,41160
2303,CANDADO PHI. META. 115 GC        ,PZ,0.00,41161
2304,CANDADO PHI. META. 115 GL        ,PZ,0.00,41162
2305,CANDADO MG 20 GC ,PZ,14.00,41163
2306,CANDADO MG 20 GL ,PZ,14.00,41164
2307,CANDADO MG 25 GC ,PZ,18.00,41165
2308,CANDADO MG 25 GL ,PZ,14.00,41166
2309,CANDADO MG 30 GC ,PZ,30.00,41167
2310,CANDADO MG 30 GL ,PZ,23.00,41168
2311,CANDADO MG 32 GC ,PZ,0.00,41169
2312,CANDADO MG 32 GL ,PZ,0.00,41170
2313,CAND. ALTA SEG. 32 mm          ,PZ,69.00,41171
2314,CAND. LATON 245L ,PZ,56.00,41172
2315,CAND. ALTA SEG. HERMEX CA-65LX     ,PZ,242.00,41173
2316,CAND. ALTA SEG. HERMEX COR75 X     ,PZ,364.99,41174
2317,CAND. ALTA SEG. HERMEX CL60 X      ,PZ,275.00,41175
2318,CERRADURA MOD.715 CL-D         ,PZ,163.40,41176
2319,CERRADURA MOD. 715 CL-I         ,PZ,198.00,41177
2320,CERRADURA MOD. 715 IF-D         ,PZ,180.99,41178
2321,CERRADURA MOD. 715 IF-I         ,PZ,179.00,41179
2322,CHAPA P/ROPERO  ,PZ,8.00,41180
2323,CHAPA COCOL    ,PZ,32.00,41181
2324,CERRADURA SOBREPONER 660 TT-IZQ     ,PZ,198.00,41182
2325,CERRADURA SOBREPONER 660 TT-DER     ,PZ,198.00,41183
2326,CERRADURA SOBREPONER 750 PHIL.     ,PZ,455.00,41184
2327,CERRADURA PERILLA BOL.         ,PZ,95.00,41185
2328,CERRADURA PERILLA BARRILETE       ,PZ,0.00,41186
2329,CERRADURA PERILLA GAMMA BAÑO A40S 81111 ,PZ,105.00,41187
2330,CERRADURA PERILLA GAMMA A40S 1111    ,PZ,105.00,41188
2331,CERRADURA TUBULAR 615BALB MOD. BOLTON  ,PZ,0.00,41189
2332,CERRADURA CILINDRICA MOD. FN-615BALB  ,PZ,95.00,41190
2333,CERRADURA P/VITRINA,PZ,91.00,41191
2334,CERRADURA P/MUEBLES,PZ,106.00,41192
2335,CADENA P/PERRO 2 ,PZ,13.00,41193
2336,CADENA P/PERRO 3 ,PZ,20.00,41194
2337,CADENA P/PERRO 4 ,PZ,20.00,41195
2338,CADENA P/PERRO 5 ,PZ,30.00,41196
2339,COLLAR CUERO P/PERRO CHICO       ,PZ,24.00,41197
2340,COLLAR CUERO P/PERRO MED.        ,PZ,0.00,41198
2341,COLLAR CUERO P/PERRO GRAN.       ,PZ,0.00,41199
2342,CALENTADOR ALUMINIO 2          ,PZ,16.00,41200
2343,CALENTADOR ALUMINIO 5          ,PZ,25.00,41201
2344,CALENTADOR ALUMINIO 6          ,PZ,26.00,41202
2345,CALENTADOR MADERA ,PZ,20.00,41203
2346,CALENTADOR PLASTICO,PZ,20.00,41204
2347,CALENTADOR PORCELADA          ,PZ,18.00,41205
2348,CARTUCHO DE GAS BUTANO 275g       ,PZ,54.00,41206
2349,CARRETILLA N. #2 ,PZ,13.00,41207
2350,CARRETILLA N. #3 ,PZ,19.00,41208
2351,CARRETILLA N. #4 ,PZ,23.00,41209
2352,CARRETILLA N. #6 ,PZ,0.00,41210
2353,CARRETILLA SUAVE #2,PZ,0.00,41211
2354,CARRETILLA SUAVE #3,PZ,0.00,41212
2355,CARRETILLA SUAVE #4,PZ,0.00,41213
2356,CARRETILLA SUAVE #5,PZ,0.00,41214
2357,CARRETILLA P/CLOSET RECTA        ,PZ,8.00,41215
2358,CARRETILLA P/CLOSET CURBA        ,PZ,8.00,41216
2359,CINTA MASKING TAPE 110 1/2       ,PZ,14.00,41217
2360,CINTA MASKING TAPE 124 1/2       ,PZ,26.00,41218
2361,CINTA MASKING TAPE 110 3/4       ,PZ,34.00,41219
2362,CINTA MASKING TAPE 124 3/4       ,PZ,35.99,41220
2363,CINTA MASKING TAPE 110 1        ,PZ,35.99,41221
2364,CINTA MASKING TAPE 124 1        ,PZ,48.00,41222
2365,CINTA DOBLE CARA 1.5 MTS        ,PZ,28.00,41223
2366,CRISTAL P/CARETA 10,PZ,6.00,41224
2367,CRISTAL P/CARETA 11,PZ,8.00,41225
2368,CRISTAL P/CARETA 12,PZ,6.99,41226
2369,CRISTAL P/CARETA 14 s          ,PZ,6.99,41227
2370,BROCHA TRUPER 1/2 MGO. PLASTICO    ,PZ,11.00,41228
2371,BROCHA TRUPER 6 MGO. PLASTICO     ,PZ,96.00,41229
2372,CERA LIQ. P/AUTO TEFLON         ,PZ,67.00,41230
2373,CERA LIQ. P/AUTO SILICON        ,PZ,92.00,41231
2374,CERA LIQ. P/AUTO TEMPO         ,PZ,102.00,41232
2375,CERA LIQ. P/ZAPATOS NGO.60ml.      ,PZ,16.00,41233
2376,CERA P/ZAPATOS CAFÉ CH.         ,PZ,0.00,41234
2377,CERA P/ZAPATOS NGO CH.         ,PZ,0.00,41235
2378,CERA P/ZAPATOS CAFÉ GDE.        ,PZ,0.00,41236
2379,CERA P/ZAPATOS NGO GDE.         ,PZ,16.99,41237
2380,CINCHOS 10 cm 18 lb,PZ,0.20,41238
2381,CINCHOS 15 cm 40 lb,PZ,0.39,41239
2382,CINCHOS 20 cm 40 lb,PZ,0.70,41240
2383,CINCHOS 25 cm 50 lb,PZ,0.90,41241
2384,CINCHOS 30 cm   ,PZ,1.25,41242
2385,CINCHOS 40 cm 50 lb,PZ,2.00,41243
2386,CINCHOS 50 cm 50 lb,PZ,1.50,41244
2387,CHINCHE C. AZUL  ,PZ,0.15,41245
2388,CHINCHE C. AMARILLO,PZ,0.15,41246
2389,CHINCHE C. ROJO  ,PZ,0.15,41247
2390,CHINCHE C. NEGRO ,PZ,0.15,41248
2391,CHINCHE C. VERDE ,PZ,0.15,41249
2392,ENSENDEDOR DESECHABLE          ,PZ,6.99,41250
2393,EXTERMINADOR CUCARACHICIDA BORAX 250g  ,PZ,42.00,41251
2394,ESCUADRA ESQ 1  ,PZ,3.50,41252
2395,ESCUADRA ESQ. 1 1/2          ,PZ,2.99,41253
2396,ESCUADRA ESQ. 2 ,PZ,4.00,41254
2397,ESCUADRA ESQ. 2 1/2          ,PZ,5.00,41255
2398,ESCUADRA ESQ. 3 ,PZ,6.00,41256
2399,ESCUADRA CANTONES 1          ,PZ,0.00,41257
2400,ESCUADRA CANTONES 1 1/2        ,PZ,2.99,41258
2401,ESCUADRA CANTONES 2          ,PZ,6.00,41259
2402,ESCUADRA CANTONES 2 1/2        ,PZ,6.99,41260
2403,ESCUADRA CANTONES 3          ,PZ,5.00,41261
2404,GRASA NEGRA P/ZAPATOS          ,PZ,21.00,41262
2405,GRASA 2 EN 1 NGO. ,PZ,23.00,41263
2406,GRASA 2 EN 1 CAFÉ ,PZ,23.00,41264
2407,GRASA 2 EN 1 NEUTRO,PZ,23.00,41265
2408,GUANTE DE HULE VITEX 6 1/2       ,PZ,23.00,41266
2409,GUANTE DE HULE VITEX 7         ,PZ,39.00,41267
2410,GUANTE DE HULE VITEX 7 1/2       ,PZ,37.00,41268
2411,GUANTE DE HULE VITEX 8         ,PZ,34.00,41269
2412,GUANTE DE HULE VITEX 9         ,PZ,35.99,41270
2413,GUANTE DE HULE VITEX 10         ,PZ,23.00,41271
2414,GUANTE LONA    ,PZ,20.00,41272
2415,GUANTE LONA Y CARNAZA          ,PZ,64.00,41273
2416,GUANTE PAYASITO  ,PZ,53.00,41274
2417,GUANTE CUERO   ,PZ,89.00,41275
2418,GUANTE NITRILO MED.,PZ,74.99,41276
2419,GUANTE CARNAZA STD.,PZ,67.00,41277
2420,GUANTE CUERO T/ELEC.          ,PZ,89.00,41278
2421,GUANTE ANTIDERRAPANTE          ,PZ,32.00,41279
2422,GUANTE ANTIDERRAPANTE STD.       ,PZ,18.00,41280
2423,GANCHO P/COTINA DE BAÑO GDE.      ,PZ,1.50,41281
2424,GANCHO P/COTINA DE BAÑO CH.       ,PZ,0.00,41282
2425,INSECTICIDA AERO H24 309g       ,PZ,71.00,41283
2426,INSECTICIDA LIQ. H24 480ml       ,PZ,55.00,41284
2427,HILO CAÑAMO CTE. ,PZ,38.00,41285
2428,HILO CAÑAMO MTO  ,PZ,0.30,41286
2429,HILO SEDA P/REBENTON C. CH.       ,PZ,20.00,41287
2430,HILO SEDA P/REBENTON C. GDE.      ,PZ,19.00,41288
2431,HILO PLAS REBENTON MADEJA        ,PZ,5.00,41289
2432,HILO ALGODON P/REBENTON MADEJA     ,PZ,8.00,41290
2433,IMAN P/PUERTA   ,PZ,5.00,41291
2434,JALADERA 900   ,PZ,15.00,41292
2435,JALADERA 1001   ,PZ,21.99,41293
2436,JALADERA 1002   ,PZ,21.99,41294
2437,JALADERA 1005   ,PZ,11.99,41295
2438,JALADERA 1006   ,PZ,9.00,41296
2439,JALADERA BOTON 100,PZ,13.00,41297
2440,JALADERA BOTON 101,PZ,16.00,41298
2441,JALADERA BOTON 102,PZ,18.00,41299
2442,JALADERA BOTON 105,PZ,19.00,41300
2443,JALADERA BOTON 117,PZ,11.99,41301
2444,LAMPARA SORDA 2/PILAS          ,PZ,32.00,41302
2445,LIGA DE HULE # 18 ,PZ,0.26,41303
2446,LIGA DE HULE No 18 CJA         ,PZ,28.00,41304
2447,LIMPIADOR LIQ. P/MTAL 250ml.      ,PZ,0.00,41305
2448,LAMINITAS ANTIMOSCOS          ,PZ,2.51,41306
2449,MANIJAS JGO. C/SEGURO          ,PZ,30.00,41307
2450,MANIJA PZ. DER  ,PZ,19.00,41308
2451,MANIJA PZ. IZQ.  ,PZ,19.00,41309
2452,MENSULA LAMINADA 12x10         ,PZ,9.50,41310
2453,MENSULA LAMINADA 15x13         ,PZ,17.01,41311
2454,MENSULA LAMINADA 20x15         ,PZ,8.50,41312
2455,MENSULA LAMINADA 25x20         ,PZ,25.00,41313
2456,MENSULA LAMINADA 31x25         ,PZ,13.00,41314
2457,MENSULA SOLERA 20x20          ,PZ,26.00,41315
2458,MENSULA SOLERA 25x25          ,PZ,31.00,41316
2459,MENSULA SOLERA 30x30          ,PZ,35.99,41317
2460,MENSULA SOLERA 35x35          ,PZ,32.00,41318
2461,NAVAJA P/CUTER CHICO          ,PZ,1.50,41319
2462,NAVAJA P CUTER GRANDE          ,PZ,3.50,41320
2463,NAVAJA INDS UN SOLO FILO        ,PZ,2.00,41321
2464,NAIPES ESPAÑOLA CONQUISTADOR      ,PZ,28.00,41322
2465,NAIPES ESPAÑOLA GALLO          ,PZ,32.00,41323
2466,PARRILLA LADRILLO ,PZ,24.00,41324
2467,PARRILLA ELECTRICA REDONDA       ,PZ,159.00,41325
2468,PARCHE P/BICICLETA,PZ,14.00,41326
2469,PASADOR T/MAUSER #10          ,PZ,5.00,41327
2470,PASADOR # 35   ,PZ,13.00,41328
2471,PASADOR # 36   ,PZ,0.00,41329
2472,PASADOR GALV. R-5 ,PZ,20.00,41330
2473,PASADOR GALV. R-10,PZ,21.99,41331
2474,PASADOR GALV. R-15,PZ,35.00,41332
2475,PASADOR GALV. P/CAND. CH.        ,PZ,6.00,41333
2476,PASADOR GALV. P/CAND. GDE.       ,PZ,11.00,41334
2477,PASADOR C/CADENA SEGU.         ,PZ,10.00,41335
2478,PEGA RATONES CAZA FACIL CH.       ,PZ,28.00,41336
2479,PEGA RATONES CAZA FACIL GDE.      ,PZ,58.00,41337
2480,PINTURA AERO. 400ml. NEGRO       ,PZ,39.00,41338
2481,PINTURA AERO. 400ml. NGO MATE      ,PZ,39.00,41339
2482,PINTURA AERO. 400ml. ROJO BRILLANTE   ,PZ,39.00,41340
2483,PINTURA AERO. 400ml. ALUMINIO      ,PZ,47.00,41341
2484,PINTURA AERO. 400ml. AZUL METALICO   ,PZ,39.00,41342
2485,PINTURA AERO. 400ml. BLANCO       ,PZ,42.00,41343
2486,PINTURA AERO. 400ml. VERDE ECOLOGICO  ,PZ,42.00,41344
2487,PINTURA AERO. 400ml. AMARILLO CROMO   ,PZ,39.00,41345
2488,PINTURA AERO. 400ml. CAFÉ        ,PZ,39.00,41346
2489,PINTURA AERO 400 ml,PZ,64.99,41347
2490,PARRILLA ELECTRICA CUADRADA       ,PZ,127.00,41348
2491,PEGAMENTO INSTA. RESISTOL 911 2g    ,PZ,20.00,41349
2492,PEGAMENTO RESISTOL 850 35g       ,PZ,13.00,41350
2493,PEGAMENTO RESISTOL 850 50g       ,PZ,21.00,41351
2494,PEGAMENTO RESISTOL 850 110g       ,PZ,29.00,41352
2495,PEGAMENTO RESISTOL 850 250g       ,PZ,51.01,41353
2496,PEGAMENTO RESISTOL 850 500g       ,PZ,60.99,41354
2497,PEGAMENTO RESISTOL 5000 4 lt      ,PZ,519.00,41355
2498,PEGAMENTO RESISTOL 5000 1 lt      ,PZ,168.52,41356
2499,PEGAMENTO RESISTOL 5000 500 g      ,PZ,0.00,41357
2500,PEGAMENTO RESISTOL 5000 250 g      ,PZ,0.00,41358
2501,PEGAMENTO RESISTOL 5000 125 g      ,PZ,0.00,41359
2502,PEGAMENTO RESISTOL 5000 50 g T.     ,PZ,0.00,41360
2503,PEGAMENTO KOLA LOKA CON APLI 2 g    ,PZ,27.00,41361
2504,PEGAMENTO KOLA LOKA INDUSTRIAL GOTERO 20g,PZ,62.00,41362
2505,PEGAMENTO KOLA LOKA BROCHA       ,PZ,30.00,41363
2506,PLASTI LOKA 20g VDE Y BCO        ,PZ,22.01,41364
2507,PLASTI LOKA 20g AZUL Y BCO       ,PZ,29.00,41365
2508,POLISH ROJO 300g ,PZ,33.00,41366
2509,POLISH BLANCO 300g,PZ,34.00,41367
2510,CRISTAL P/CARETA CLARO         ,PZ,2.51,41368
2511,PEGAMENTO NOMAS CLAVOS 100g       ,PZ,56.00,41369
2512,PLASTIACERO RAPIDO DELCON        ,PZ,105.00,41370
2513,PLASTIACERO GERINGA NGO.        ,PZ,76.00,41371
2514,PLASTIACERO GERINGA TRANS.       ,PZ,77.00,41372
2515,PAPEL CAZAMOSCAS CAZA FACIL       ,PZ,6.00,41373
2516,PLACA BUZON    ,PZ,33.00,41374
2517,PELOTA ESPONJA #2 ,PZ,0.00,41375
2518,PELOTA ESPONJA # 2.5          ,PZ,9.00,41376
2519,PILA AAA DURACEL,PZ,32.00,41377
2520,PILA AA DURACEL ,PZ,29.00,41378
2521,PILA D DURACEL ,PZ,64.99,41379
2522,PILA C DURACEL ,PZ,58.00,41380
2523,PILA 9V DURACEL ,PZ,125.00,41381
2524,PILA CARBON AAA ,PZ,0.00,41382
2525,PILA CARBON AA ,PZ,5.00,41383
2526,PILA VOLTECH D ,PZ,29.00,41384
2527,PILA 9V ENERGIZER,PZ,45.00,41385
2528,PIEDRA P/AFILAR A MANO         ,PZ,26.00,41386
2529,RESISTENCIA P/CAFETERA PERA       ,PZ,11.99,41387
2530,RESISTENCIA P/CALENTADOR C-20      ,PZ,6.99,41388
2531,RESISTENCIA P/PARRILLA C-22       ,PZ,0.00,41389
2532,REGATON REDONDO M ,PZ,6.00,41390
2533,REGATON REDONDO 7/8          ,PZ,6.00,41391
2534,REGATON REDONDO 3/4          ,PZ,6.00,41392
2535,REGATON REDONDO 5 8,PZ,5.50,41393
2536,REGATON REDONDO 1/2          ,PZ,5.00,41394
2537,REGATON REDONDO 3 8,PZ,3.00,41395
2538,REGATON CUAD 3/4 ,PZ,5.00,41396
2539,REGATON CUAD 1  ,PZ,6.99,41397
2540,SEGURO CTRO. P/MANIJAS         ,PZ,3.00,41398
2541,SILICON TRANS CARTUCHO         ,PZ,122.00,41399
2542,SILICON BCO. CARTUCHO          ,PZ,84.48,41400
2543,SILICON NGO. HI TEND TUBITO       ,PZ,34.00,41401
2544,SILICON TRANS BLISTER 60g        ,PZ,35.00,41402
2545,TACHUELA DECO. LATON          ,PZ,0.20,41403
2546,TACHUELA DECO. NIQUEL          ,PZ,0.20,41404
2547,TACHUELA PAVONADA #4          ,PZ,100.00,41405
2548,TACHUELA PAVONADA #8          ,PZ,100.00,41406
2549,TACHUELA PAVONADA #12          ,PZ,100.00,41407
2550,TEMPLADOR 3/16  ,PZ,9.00,41408
2551,TEMPLADOR 1/4  ,PZ,14.00,41409
2552,TEMPLADOR 5/16  ,PZ,16.01,41410
2553,TEMPLADOR 3/8  ,PZ,23.00,41411
2554,TIMBRE SUMBADOR  ,PZ,42.00,41412
2555,TIMBRE CAMPANA 2 ,PZ,103.00,41413
2556,TOPE CODO P/PUERTA,PZ,14.00,41414
2557,TOPE RECTO    ,PZ,0.00,41415
2558,TOPE P/PUERTA   ,PZ,21.99,41416
2559,TOPE HULE GDE.  ,PZ,5.00,41417
2560,TOPE HULE CH.   ,PZ,3.00,41418
2561,TIJERA P/COSTURA 8341          ,PZ,0.00,41419
2562,TIJERA P/COSTURA 8342          ,PZ,0.00,41420
2563,TIJERA P/COSTURA 8642          ,PZ,73.00,41421
2564,BALASTROS 2X32  ,PZ,180.00,41422
2565,BALASTROS 2X75  ,PZ,0.00,41423
2566,GUIA DE ACERO P/ALAM 10m        ,PZ,15.00,41424
2567,GUIA DE ALAMBRE ACERADO 15m       ,PZ,13.00,41425
2568,BOTE CORNISA 5  ,PZ,0.00,41426
2569,BOTE CORNISA 4  ,PZ,0.00,41427
2570,RESISTENCIA T/PERA,PZ,16.00,41428
2571,RESISTENCIA RONAHE C22         ,PZ,6.99,41429
2572,GUANTE NITRILO  ,PZ,70.99,41430
2573,PEGAMENTO FLEXO FZ-10 1LT        ,PZ,0.00,41431
2574,PEGAMENTO FLEXO FZ-10 500g       ,PZ,79.00,41432
2575,PEGAMENTO FLEXO FZ-10 250g       ,PZ,68.00,41433
2576,PEGAMENTO FLEXO FZ-10 125g       ,PZ,38.00,41434
2577,PEGAMENTO FLEXO FZ-10 50g        ,PZ,30.00,41435
2578,ADHESIVO DEVCON JERINGA TRANS.     ,PZ,66.00,41436
2579,TAQ. PLASTICO THORSMAN 5/16      ,PZ,0.45,41439
2580,TAQ. PLASTICO THORSMAN 3/16      ,PZ,0.30,41440
2581,TAQUETE EXP. S/TOR. TRA. 1/2      ,PZ,18.00,41441
2582,TAQ. PLASTICO THORSMAN 1/4       ,PZ,0.35,41442
2583,TAQ. PLASTICO THORSMAN 5/16 CAJA    ,PZ,39.00,41443
2584,TAQ. PLASTICO THORSMAN 3/8       ,PZ,0.75,41444
2585,TAQ. PLASTICO ECO. CORT. 1/4      ,PZ,0.35,41445
2586,TAQ PLASTICO ECO LARG 1/4        ,PZ,0.30,41446
2587,TAQ PLASTICO ECO LARG 5/16       ,PZ,0.39,41447
2588,TAQ PLASTICO 3/8 ,PZ,0.75,41448
2589,TAQ. PLASTICO ECO. LARG. 1/2      ,PZ,0.00,41449
2590,SOLDADURA ELECTRODO 6013 3/32      ,PZ,2.00,41450
2591,SOLDADURA ELECTRODO 6013 1/8 KG     ,PZ,96.00,41451
2592,SOLDADURA ELECTRODO 6013 3 32 KG    ,PZ,102.00,41452
2593,SOLDADURA ELECTRODO 6013 1/8 KG    ,PZ,69.00,41453
2594,TAQ PLAS THORSMAN 3/8 CAJA       ,PZ,67.00,41454
2595,TAQ. PLASTICO THORSMAN 3/16 CAJA    ,PZ,30.00,41455
2596,SOLDADURA ELECTRODO 6013 1/8      ,PZ,2.75,41456
2597,TAQ. PLASTICO P/TABLAROCA 1/4     ,PZ,1.00,41458
2598,TAQ. METALICO P/TABLAROCA 1/4     ,PZ,3.00,41459
2599,PORTA CANDADO CHICO,PZ,6.99,41460
2600,PORTA CANDADO No.6,PZ,18.00,41463
2601,GUARDA POLVO P/PUERTA 1 MT       ,PZ,148.00,41464
2602,CUÑA DE ACERO CHICA,PZ,6.00,41465
2603,CUÑA ACERO C/MANGO CHICA        ,PZ,6.00,41466
2604,CUÑA DE ACERO GRANDE          ,PZ,8.00,41467
2605,CUÑA ACERO C/MANGO GDE.         ,PZ,10.00,41468
2606,CARBONES P/ESMERIL No.32        ,PZ,28.00,41470
2607,BALASTROS 2 X 60 ,PZ,196.01,41471
2608,MARCADOR DE TINTA ,PZ,28.00,41472
2609,COLA DE CAIMAN  ,PZ,1.19,41473
2610,BALASTROS 3 X 14 ,PZ,185.00,41474
2611,CUÑA DE HULE P/PUERTA          ,PZ,10.00,41475
2612,PIEDRA P/CHISPA  ,PZ,5.58,41476
2613,ABRAZADERA OMEGA 1/2          ,PZ,2.60,41477
2614,CAND. SEGURIDAD  ,PZ,119.00,41478
2615,CAND. ALTA SEG. HERMEX CL500      ,PZ,299.00,41479
2616,CEPILLO P/PINTAR ,PZ,38.00,41480
2617,HILO RAFIA KILO  ,PZ,155.00,41481
2618,HILO RAFIA MTS  ,PZ,0.41,41482
2619,RODILLO P/PINTAR ,PZ,52.00,41483
2620,HILO RAFIA MADEJA 500 GRS        ,PZ,77.50,41484
2621,REPUESTO RODILLO MINI 4 X 3/8      ,PZ,11.99,41485
2622,BALASTRO ELECTRICO P/ 250 w       ,PZ,480.00,41486
2623,ALAMBRE GLV. C-12 ,PZ,48.00,41488
2624,ALAMBRE GLV. C-12 MT          ,PZ,2.00,41489
2625,ALAMBRE GLV. C-14 ,PZ,48.00,41490
2626,ALAMBRE GLV. C-14 MT          ,PZ,1.80,41491
2627,ALAMBRE GLV. C-16 ,PZ,72.00,41492
2628,ALAMBRE GLV. C-16 MT          ,PZ,1.50,41493
2629,ALAMBRE GLV. C-18 ,PZ,52.00,41494
2630,ALAMBRE GLV. C-18 MT          ,PZ,1.30,41495
2631,ALAMBRE GLV. C-20 ,PZ,52.00,41496
2632,ALAMBRE GLV. C-20 MT          ,PZ,1.19,41497
2633,ALAMBRE GLV. C-22 ,PZ,0.00,41498
2634,ALAMBRE GLV. C-22 MT          ,PZ,1.00,41499
2635,SOLDADURA ELECTRODO 6013 1/8 PZA    ,PZ,2.75,41501
2636,GUIA ALAMBRE DE ACERO 20m        ,PZ,21.99,41504
2637,TAPA DE HULE P/COLADERA         ,PZ,11.00,41505
2638,TAPON PLASTICO P/LAVADERA        ,PZ,6.00,41506
2639,ESTOPA BLANCA   ,PZ,52.00,41507
2640,MASTIK      ,PZ,43.00,41509
2641,TAQUETE PLAS. 1/4 CAJA 100 pz     ,PZ,30.00,41510
2642,TAQUETE PLAS. 5/16 CAJA 100 pz     ,PZ,35.99,41511
2643,TAQUETE PLAS. 3/8CAJA 100 pz      ,PZ,57.00,41512
2644,MASCARILLA PARA POLVO MAS        ,PZ,3.00,41513
2645,MASCARILLA PARA POLVO RESPIRADOR    ,PZ,29.00,41514
2646,TAPON AUDITIVO  ,PZ,14.00,41515
2647,GRAPA C. C. TC 3x5 100pza        ,PZ,35.99,41516
2648,GRAPA C.C. TC 3x5 PZA          ,PZ,0.32,41517
2649,GRAPA C.C. TC 4x6 100pza        ,PZ,35.00,41518
2650,GRAPA C.C. TC 4x6 PZA          ,PZ,0.41,41519
2651,GRAPA C.C. TC 5x8 100pza        ,PZ,54.00,41520
2652,GRAPA C.C. TC 5x8 PZA          ,PZ,0.60,41521
2653,GRAPA C.C. TC 6x10 100pza        ,PZ,72.00,41522
2654,GRAPA C.C. TC 6x10 PZA         ,PZ,0.70,41523
2655,GRAPA C.C. TC 7x5 ,PZ,0.00,41524
2656,GRAPA C.C. TC 3-5 100pza        ,PZ,31.51,41526
2657,GRAPA C.C. TC 3-5 PZA          ,PZ,0.35,41527
2658,GRAPA C.C. TC 5-7 100pza        ,PZ,35.99,41528
2659,GRAPA C.C. TC 5-7 PZA          ,PZ,0.39,41529
2660,GRAPA C.C. TC 7-10 100pza        ,PZ,54.00,41530
2661,GRAPA C.C. TC 7-10 PZA         ,PZ,0.60,41531
2662,GRAPA C.C. TC 10-14 100 PZAS      ,PZ,76.50,41532
2663,GRAPA C.C. TC 10-14 PZA         ,PZ,0.85,41533
2664,GRAPA C.C. TC 14-20 100pza       ,PZ,0.00,41534
2665,GRAPA C.C. TC 14-20 PZA         ,PZ,0.00,41535
2666,GRAPA C.C. TC 22-26 100pza       ,PZ,0.00,41536
2667,GRAPA C.C. TC 22-26 PZA         ,PZ,1.30,41537
2668,GRAPA T/UÑA TK 10-14 100 PZAS      ,PZ,76.50,41538
2669,GRAPA T/UÑA TK 10-14 PZA        ,PZ,0.85,41539
2670,GRAPA T/UÑA TK 14-20          ,PZ,0.00,41540
2671,PASADOR AL PISO T/COLONIAL 30 CM    ,PZ,35.00,41541
2672,PASADOR AL PISO T/COLONIAL 40 CM    ,PZ,0.01,41542
2673,PASADOR AL PISO DE LAMINA 40 CM     ,PZ,35.00,41543
2674,IMAN ESCOLAR RECTANGULAR        ,PZ,10.00,41544
2675,TCA.MARIPOSA 5/32,PZ,0.00,41545
2676,TCA. MARIPOSA 3/16,PZ,2.00,41546
2677,TCA. MARIPOSA 1/4 ,PZ,4.00,41547
2678,TCA. MARIPOSA 5/16,PZ,0.00,41548
2679,TCA. MARIPOSA 3/8,PZ,0.00,41549
2680,CINTA DE ADVERTENCIA  PRECAUCION 300 MTS,PZ,135.00,41550
2681,CINTA DE ADVERTENCIA PRECAUCION 90 MTS ,PZ,52.00,41551
2682,ARMELLA ROSCA TORNILLO 1/4       ,PZ,0.00,41552
2683,ARMELLA ROSCA TORNILLO 5/16       ,PZ,6.99,41553
2684,ARMELLA ROSCA TORNILLO 3/8       ,PZ,10.00,41554
2685,PERRO O NUDO 1 16 ,PZ,6.99,41555
2686,PERRO O NUDO 1/8 ,PZ,5.00,41556
2687,PERRO O NUDO 3/16 ,PZ,4.50,41557
2688,PERRO O NUDO1/4  ,PZ,5.00,41558
2689,PERRO O NUDO 3/8 ,PZ,19.00,41559
2690,PERRO O NUDO 1/2 ,PZ,0.00,41560
2691,RODAJA GIRATORIA ,PZ,39.00,41561
2692,NAVAJA P/CUTER CARTUCHO 10 pza.     ,PZ,30.00,41562
2693,PINCEL TAMAYO No. 0,PZ,5.50,41564
2694,PINCEL TAMAYO No.2,PZ,0.00,41565
2695,PINCEL TAMAYO No.3,PZ,6.99,41566
2696,PINCEL TAMAYO No.4,PZ,8.00,41567
2697,PINCEL TAMAYO No.5,PZ,7.51,41568
2698,PINCEL TAMAYO No.6,PZ,0.00,41569
2699,PINCEL TAMAYO No.7,PZ,8.50,41570
2700,PINCEL TAMAYO No.8,PZ,0.00,41571
2701,PINCEL TAMAYO No.9,PZ,13.00,41572
2702,CERRADURA AUSTRAL BARRA        ,PZ,384.01,41575
2703,CERRADURA P/PTA. TAMB. AUST. C/LLAVE  ,PZ,93.99,41576
2704,ABRAZADERA SIN FIN HS 16        ,PZ,6.50,41577
2705,SILICON ROJO HI TEND TUBITO       ,PZ,22.01,41578
2706,SILKA FLEX GRIS CARTUCHO        ,PZ,180.00,41579
2707,TRAMPA CH. P/RATONES          ,PZ,29.00,41580
2708,RATICIDA RACUMIN ,PZ,35.99,41581
2709,CINTA PEGAMOSCAS ,PZ,6.00,41582
2710,BRASSO LIQ. 75 ML ,PZ,86.00,41583
2711,BRASSO PASTA 70 GRS,PZ,45.00,41584
2712,PILA VOLTECH 9V  ,PZ,52.00,41585
2713,PILA voltech AA  ,PZ,11.99,41586
2714,PILA VOLTECK AAA ,PZ,11.99,41587
2715,CORREDERA P/CAJON 40 cms        ,PZ,43.00,41588
